,brand,Reg. No.,Engine,Brakes,Tyres,clutch,Body,price
408,1,XY-62Z-0408,9.2,1.4,4.8,2.4,8,24894
409,1,XZ-63A-0409,4,5.8,1.4,8.6,6.6,27018
410,1,XX-64B-0410,4.2,7.4,9.8,3.8,8.8,32072
411,1,XY-65C-0411,8.8,3.6,6,9.4,2,31865
412,1,XZ-66D-0412,4.2,6,8.4,3,3,21412
413,1,XX-67E-0413,6.4,7.2,9.2,10,7,34057
414,1,XY-68F-0414,3.2,8.2,9.6,10,1.8,28224
415,1,XZ-69G-0415,4.4,7.4,7.6,8.6,5.6,33923
416,1,XX-70H-0416,1,9.4,7.2,9.6,7,30219
417,1,XY-71I-0417,2.8,2.6,9,5.6,9.6,25444
418,1,XZ-72J-0418,8.6,5.6,9,8.6,5.4,34310
419,1,XX-73K-0419,9.6,1.6,1.2,4.4,9.6,27049
420,1,XY-74L-0420,6.2,5.4,4,8.4,8.4,28706
421,1,XZ-75M-0421,3.6,9.4,2.6,8,2.4,24214
422,1,XX-76N-0422,6,9.2,3.2,8.8,9.2,35264
423,1,XY-77O-0423,6,9.2,9,1.6,9.8,38590
424,1,XZ-78P-0424,7.6,9.4,2,8.8,8.2,31799
425,1,XX-79Q-0425,7.6,2.6,6.8,1,3.8,18896
426,1,XY-80R-0426,2,7,9.2,2.6,6,22957
427,1,XZ-81S-0427,6.6,3,5,6.2,1.6,23993
428,1,XX-82T-0428,4.4,3.4,4.8,2.4,6.6,23466
429,1,XY-83U-0429,8,6,1.2,2.6,4.4,21894
430,1,XZ-84V-0430,6.8,7,5.8,3.2,2.8,23219
431,1,XX-85W-0431,4.2,7,7.8,5.6,3,23849
432,1,XY-86X-0432,6.4,6,9.2,10,5.4,34813
433,1,XZ-87Y-0433,2.4,10,1.4,2.6,1.6,18940
434,1,XX-88Z-0434,8.8,6.2,1.2,6.8,3.4,23240
435,1,XY-89A-0435,6.2,8,4.6,1.6,3.6,25958
436,1,XZ-90B-0436,5.8,3.8,1.4,1.8,6.4,17766
437,1,XX-91C-0437,5.2,4.6,7.6,1.8,2.2,22357
438,1,XY-92D-0438,5.2,8.4,4.2,3.6,7.6,25955
439,1,XZ-93E-0439,6.8,1.4,10,6.6,6.8,28073
440,1,XX-94F-0440,1.2,7.6,6.8,8.4,6.4,28612
441,1,XY-95G-0441,3,3,9.2,2,9.4,27574
442,1,XZ-96H-0442,9,9.8,3.8,9.6,4,33170
443,1,XX-97I-0443,7,6.4,5.2,4.2,4.6,25156
444,1,XY-98J-0444,6.6,10,5.8,9.8,8,41925
445,1,XZ-99K-0445,4.2,2.4,6.4,6.4,1.4,19284
446,1,XX-11A-0446,2.6,4.8,8,2.2,1.2,17441
447,1,XY-12B-0447,9.2,7,8.2,7.6,2.8,32200
448,1,XZ-13C-0448,1.8,9.6,9.8,9.4,8,34570
449,1,XX-14D-0449,6.8,3.4,3.6,7.8,1,23983
450,1,XY-15E-0450,4.2,6.2,9,2.6,9.8,32716
451,1,XZ-16F-0451,1.2,2.2,3,8.2,7,22695
452,1,XX-17G-0452,4.2,2.4,2.2,2,4.6,14832
453,1,XY-18H-0453,3.6,2.6,4.4,9.6,7.8,27563
454,1,XZ-19I-0454,9.6,9.8,8.4,2.6,6.8,37546
455,1,XX-20J-0455,5,3,5,4.4,9.8,25454
456,1,XY-21K-0456,6.2,7,3.6,6.2,8,29094
457,1,XZ-22L-0457,8.4,8.6,1.6,4.2,1.6,21940
458,1,XX-23M-0458,7.6,1.4,5.4,1.2,3.6,17881
459,1,XY-24N-0459,8.6,9.8,7.4,4.2,2.8,32170
460,1,XZ-25O-0460,9.2,8.6,4.8,1.2,8.2,29878
461,1,XX-26P-0461,5.2,4.4,9.4,2.4,5.2,27502
462,1,XY-27Q-0462,7.4,7.2,6.4,10,8.2,36213
463,1,XZ-28R-0463,9.8,4.4,6.6,7.6,5.4,36173
464,1,XX-29S-0464,9.4,8.6,8,8.8,9.6,47517
465,1,XY-30T-0465,8.8,1.4,3.4,4.4,7.2,25623
466,1,XZ-31U-0466,5,7,10,3.6,8.4,34836
467,1,XX-32V-0467,3.6,3.6,1.2,7.8,2,18074
468,1,XY-33W-0468,4.2,3.4,4.4,3,4,18077
469,1,XZ-34X-0469,6,2.8,3.4,10,1.8,23719
470,1,XX-35Y-0470,8,9.8,9.4,8.8,8,38548
471,1,XY-36Z-0471,3.8,2.4,1.2,3.4,6.6,14790
472,1,XZ-37A-0472,1.4,9.8,6.4,7,5.2,26304
473,1,XX-38B-0473,7.6,9,7.2,10,7.6,42220
474,1,XY-39C-0474,4,7.2,9,3.4,1.4,23935
475,1,XZ-40D-0475,1.8,2.4,3.8,6,4.8,18050
476,1,XX-41E-0476,2.6,4.4,1.6,8.6,6.2,24467
477,1,XY-42F-0477,4.6,3.2,2.4,7.4,2.2,20038
478,1,XZ-43G-0478,7.2,1.2,3,7.4,8.2,24157
479,1,XX-44H-0479,4.4,7.4,9,5.6,1,25600
480,1,XY-45I-0480,7.8,2.6,1.4,2.6,2.8,15533
481,1,XZ-46J-0481,2.2,5,2.8,7.6,8,22620
482,1,XX-47K-0482,6.4,3.6,6,8,3.8,29660
483,1,XY-48L-0483,3.4,9.4,2.8,6.2,2,23993
484,1,XZ-49M-0484,10,4.6,5.8,7,7.6,35788
485,1,XX-50N-0485,7.4,6.4,1.6,1.6,4,22877
486,1,XY-51O-0486,7.8,8.8,6.2,4.4,7,33369
487,1,XZ-52P-0487,3.6,6.8,6.2,7.8,1,25865
488,1,XX-53Q-0488,5.2,2.8,9.8,5.6,6,26278
489,1,XY-54R-0489,8.4,1.6,8.8,5.4,9.2,30184
490,1,XZ-55S-0490,5.2,5,2,6.8,7.8,27845
491,1,XX-56T-0491,7.2,6.8,5.6,4,4,28867
492,1,XY-57U-0492,7.2,2,8,9.8,1,24102
493,1,XZ-58V-0493,2.4,6.8,3.6,5.2,1.6,17324
494,1,XX-59W-0494,3.4,8.4,6,5.8,3.8,26126
495,1,XY-60X-0495,4,2.6,7.2,8.6,5,27096
496,1,XZ-61Y-0496,8.4,2,4.2,9.2,4.8,31071
497,1,XX-62Z-0497,7.6,6.4,2.2,7,6.4,28863
498,1,XY-63A-0498,1.8,7,3.6,9.2,8.2,32509
499,1,XZ-64B-0499,8.6,3.2,7,1.8,1.6,23519
500,1,XX-65C-0500,3.4,2.6,1,7.4,6,20284
501,1,XY-66D-0501,9,9.6,4.2,6.2,4.4,35234
502,1,XZ-67E-0502,4.4,2.4,6.2,6.2,7.6,24267
503,1,XX-68F-0503,5.6,1.2,6,7.4,1.4,20291
504,1,XY-69G-0504,8.8,4.4,10,5,2.8,26666
505,1,XZ-70H-0505,7.6,1.8,6.8,6.8,7.4,33036
506,1,XX-71I-0506,9.4,5.8,4.4,3,7.4,28911
507,1,XY-72J-0507,3,6.6,2.8,10,6.8,26914
508,1,XZ-73K-0508,1.2,9.4,4.6,7.2,9.4,28327
509,1,XX-74L-0509,2.8,10,6.2,6.2,7.8,30495
510,1,XY-75M-0510,8.8,7,3.8,5.4,6.8,31380
511,1,XZ-76N-0511,6.6,8.4,3.8,8.2,4.4,28960
512,1,XX-77O-0512,9.2,6.4,1.6,7.4,4.6,26861
513,1,XY-78P-0513,4.4,3.8,7.4,1,3,18847
514,1,XZ-79Q-0514,6.6,1.8,1.6,2.2,6.6,16048
515,1,XX-80R-0515,1.4,6.4,4.6,8,5.2,25999
516,1,XY-81S-0516,5.8,9.6,7.8,7.4,1.2,29310
517,1,XZ-82T-0517,9.4,8.4,6.4,2.2,8.6,34475
518,1,XX-83U-0518,8.2,1.4,9.8,8.4,9.8,38536
519,1,XY-84V-0519,1.6,6.4,8,9,8.4,35264
520,1,XZ-85W-0520,1,1.2,7.4,5.4,1.2,16273
521,1,XX-86X-0521,8.8,7,1,7.4,7,29422
522,1,XY-87Y-0522,1.8,9,2,6.6,3.8,22956
523,1,XZ-88Z-0523,9.8,6.4,9.8,1.6,2.2,29541
524,1,XX-89A-0524,2.6,8.8,8.2,1.2,3.6,20806
525,1,XY-90B-0525,9,1.6,3,6.4,3.2,25358
526,1,XZ-91C-0526,8,7.6,6.4,2.6,3.2,24281
527,1,XX-92D-0527,2.4,2.8,5.4,7,5.8,22389
528,1,XY-93E-0528,9.6,2.6,3.4,6.8,7.4,28799
529,1,XZ-94F-0529,5,3,8.6,2.2,6.2,26298
530,1,XX-95G-0530,5.8,1.6,2,10,1.4,19446
531,1,XY-96H-0531,1.4,3,2,9.8,7.4,24046
532,1,XZ-97I-0532,2.8,7,2.6,8,4.2,26903
533,1,XX-98J-0533,7.4,8.2,4,1.2,4.2,23088
534,1,XY-99K-0534,3.2,5.4,8.6,3.4,7.6,25028
535,1,XZ-11A-0535,1,7.6,8,7.8,6.2,31610
536,1,XX-12B-0536,8.2,5.6,9.8,7.6,9.2,37237
537,1,XY-13C-0537,6.8,6.4,6.4,9.4,2.8,28995
538,1,XZ-14D-0538,5.4,5,6.4,8,1.4,24384
539,1,XX-15E-0539,4.4,6.4,6,7.4,9,34126
540,1,XY-16F-0540,1.4,5.8,3.2,2.8,8.2,20334
541,1,XZ-17G-0541,6.8,9.2,9.2,1.2,6,27764
542,1,XX-18H-0542,4.4,6.2,4.8,4.2,7.8,26644
543,1,XY-19I-0543,1.6,9.4,5.8,2.4,5.8,27108
544,1,XZ-20J-0544,6,4.8,3.6,8,3.6,22825
545,1,XX-21K-0545,1.2,9.4,1.8,2,5.6,17360
546,1,XY-22L-0546,5.4,2.6,8.4,2.8,1.6,18747
547,1,XZ-23M-0547,5.2,6.2,4.4,5.6,4.4,26156
548,1,XX-24N-0548,2.2,4,4,6.6,4,20831
549,1,XY-25O-0549,8.8,5,9,6.4,7,31671
550,1,XZ-26P-0550,8.2,7.4,8.4,4.2,2,28732
551,1,XX-27Q-0551,9.8,7,7,6.2,3.2,35879
552,1,XY-28R-0552,4.2,2.2,4.2,9.2,2.2,23267
553,1,XZ-29S-0553,8.8,4.6,2.4,5,4,23424
554,1,XX-30T-0554,2,10,4,3,3.2,22200
555,1,XY-31U-0555,6.6,6.6,6,3.6,7.4,27600
556,1,XZ-32V-0556,9.4,3.4,9.6,9.8,4.2,36138
557,1,XX-33W-0557,9.4,5.4,3.4,1.4,3,20451
558,1,XY-34X-0558,8.8,1.8,2,9.4,2.2,21768
559,1,XZ-35Y-0559,6.4,2.8,5.4,4.8,9.8,25775
560,1,XX-36Z-0560,9.2,3.2,1.4,7.4,1,21068
561,1,XY-37A-0561,5,8.2,2.2,7.6,5.4,26509
562,1,XZ-38B-0562,2.2,5.4,6.4,4.2,2.6,20656
563,1,XX-39C-0563,1.4,3.6,4,7.6,7.4,23618
564,1,XY-40D-0564,3.2,2.8,2.2,6.4,8.2,24948
565,1,XZ-41E-0565,7.2,3.4,7.8,9.4,2.8,29278
566,1,XX-42F-0566,4.8,9.6,1.6,4.6,9,25666
567,1,XY-43G-0567,9,2,1.2,7.4,3.4,22469
568,1,XZ-44H-0568,2,7,7,9.8,5.4,30489
569,1,XX-45I-0569,9.8,5,8.8,3.4,2.8,26188
570,1,XY-46J-0570,1.8,10,8,8,9.2,31894
571,1,XZ-47K-0571,5.6,9.8,1.6,3.2,4,26291
572,1,XX-48L-0572,2.6,1.6,4.4,9.2,7.8,22090
573,1,XY-49M-0573,7.4,6.2,4,3.8,1.2,22586
574,1,XZ-50N-0574,7.6,6.4,6.6,1,4.6,24557
575,1,XX-51O-0575,6,3.4,3.2,8.8,3.4,22754
576,1,XY-52P-0576,5.6,5,6,7.2,2,23532
577,1,XZ-53Q-0577,6.4,8.6,4.2,5.8,6.6,28064
578,1,XX-54R-0578,7,4.8,3.8,9.2,3,24831
579,1,XY-55S-0579,6.6,1.2,4.6,4.4,1.8,19080
580,1,XZ-56T-0580,6.6,3.4,8.8,3.8,1,24287
581,1,XX-57U-0581,4.6,9.8,1.8,8.6,7.2,34890
582,1,XY-58V-0582,5.6,9.8,1.2,3.8,4.6,21910
583,1,XZ-59W-0583,3,6.6,10,5.2,6.8,32358
584,1,XX-60X-0584,9.8,8.6,2,6.4,2.2,31688
585,1,XY-61Y-0585,7.2,3.6,7.4,6.2,7.2,30150
586,1,XZ-62Z-0586,4.8,4.2,8,5.8,2,24941
587,1,XX-63A-0587,9,3.6,8.6,1,2.8,26928
588,1,XY-64B-0588,4.8,2.4,7.2,10,6,30820
589,1,XZ-65C-0589,1.8,8.2,5.2,2.2,5.2,19352
590,1,XX-66D-0590,3.4,6.6,7.8,4.2,2,23892
591,1,XY-67E-0591,7.2,9.6,5.4,1,7.2,32616
592,1,XZ-68F-0592,2.6,3,4,3.6,4.8,18513
593,1,XX-69G-0593,8.2,2.6,2.6,7.2,4.2,21645
594,1,XY-70H-0594,3.2,8.2,6.2,5.8,9.8,33499
595,1,XZ-71I-0595,2.8,9.6,3.8,5,1,23519
596,1,XX-72J-0596,10,3.4,3,6.2,8.4,31800
597,1,XY-73K-0597,1.4,3,5.4,6.6,10,24539
598,1,XZ-74L-0598,5.6,1,1.4,1.2,1.2,10706
599,1,XX-75M-0599,2.6,2.8,5.8,8.4,4.2,21280
600,1,XY-76N-0600,5.4,2,5.6,6,8.4,24835
601,1,XZ-77O-0601,1.8,7.4,1.2,5.6,2.4,19377
602,1,XX-78P-0602,6,2.2,1.6,3.4,1.8,15423
603,1,XY-79Q-0603,8.8,4.8,1,6.6,5.8,23671
604,1,XZ-80R-0604,6,4.8,8.2,4.8,4.4,25383
605,1,XX-81S-0605,1.6,7.6,4.4,2,4.8,21006
606,1,XY-82T-0606,7,8,10,7,9.8,45575
607,1,XZ-83U-0607,1,8.6,5.8,9.2,4,30702
608,1,XX-84V-0608,8.6,4.6,4.6,1.2,3.8,22677
609,1,XY-85W-0609,8.4,5.4,3.6,6.6,3,25931
610,1,XZ-86X-0610,6.2,9.6,8.4,1.6,3.2,25111
611,1,XX-87Y-0611,5.6,3.2,8.8,7.6,8.4,35515
612,1,XY-88Z-0612,9.4,6.8,3.4,1.8,4,25263
613,1,XZ-89A-0613,3,2.4,3.6,6.8,2.8,18048
614,1,XX-90B-0614,8.6,10,1.2,1.2,6,29074
615,1,XY-91C-0615,8,5.2,2.2,1.2,8.6,26924
616,1,XZ-92D-0616,7.8,3,9.6,1.8,5.8,28210
617,1,XX-93E-0617,5,2.8,6.6,3.6,8.8,28858
618,1,XY-94F-0618,7.6,2.8,3.6,1.6,7.6,24682
619,1,XZ-95G-0619,5.8,8.4,7.8,7.4,2.8,32268
620,1,XX-96H-0620,4.2,7.8,6.6,4.2,2.6,25560
621,1,XY-97I-0621,5.6,7,6.8,4.8,1.2,23891
622,1,XZ-98J-0622,1.8,4,3,2.2,9.2,17728
623,1,XX-99K-0623,5.8,4.8,1.4,3.4,3.2,15916
624,1,XY-11A-0624,4.8,9.4,3.8,1.2,1.8,20742
625,1,XZ-12B-0625,4.8,5,6,8.4,6.6,33249
626,1,XX-13C-0626,9.4,8.2,1.2,8.4,2.2,25881
627,1,XY-14D-0627,4.6,5.4,7,3.4,6,27596
628,1,XZ-15E-0628,9.4,8.4,8.8,1.2,7.8,37672
629,1,XX-16F-0629,1.8,6.8,9.4,6.4,4.6,26842
630,1,XY-17G-0630,6.4,2.8,8.8,9.8,5.2,33990
631,1,XZ-18H-0631,9.6,8.4,7.2,3.6,4.4,28778
632,1,XX-19I-0632,1.8,5,8.2,1.6,1,16998
633,1,XY-20J-0633,5.8,9.8,7.8,3.8,7,33461
634,1,XZ-21K-0634,4.8,7,8.2,7.8,4.4,28742
635,1,XX-22L-0635,2.6,4,1.6,7.8,4.6,21416
636,1,XY-23M-0636,6,8.4,10,3.8,8,33561
637,1,XZ-24N-0637,8,7.2,7.6,7.4,8,32619
638,1,XX-25O-0638,2.4,4.4,9.6,6.8,5,26170
639,1,XY-26P-0639,10,4.8,9,6.2,9.8,33842
640,1,XZ-27Q-0640,4.4,7.4,6.4,7,6.4,27306
641,1,XX-28R-0641,5,8.6,10,9.2,1.6,30736
642,1,XY-29S-0642,5.4,2.2,8.8,7.6,7.2,33465
643,1,XZ-30T-0643,2.2,2,6.8,4.6,1,14777
644,1,XX-31U-0644,8.6,9.8,2.4,7.4,4.8,32554
645,1,XY-32V-0645,2.4,2.4,5.8,6.6,2.6,19200
646,1,XZ-33W-0646,3.4,7.2,2.2,5.6,10,26270
647,1,XX-34X-0647,5,9.2,10,4.8,8,33448
648,1,XY-35Y-0648,5.8,9,4,9.6,5.8,29727
649,1,XZ-36Z-0649,4,6,8.8,7.8,8.8,33117
650,1,XX-37A-0650,9.2,7.6,2.8,6.2,7,30005
651,1,XY-38B-0651,8.4,5,9,7.2,1.2,30920
652,1,XZ-39C-0652,9.6,8.8,1.6,1,8.4,32028
653,1,XX-40D-0653,6.2,7.6,5.8,1.4,5,26640
654,1,XY-41E-0654,1.8,8.8,8.6,5.6,7.2,31827
655,1,XZ-42F-0655,7.8,3.6,4.6,9.4,2.8,25747
656,1,XX-43G-0656,5.2,6.8,8.6,1,7.4,25598
657,1,XY-44H-0657,2.4,2,6.6,3,5.2,18117
658,1,XZ-45I-0658,7.8,2.6,3.4,9.2,4.8,27900
659,1,XX-46J-0659,3,6,9.8,9.6,1.6,32133
660,1,XY-47K-0660,2.6,8.4,9.8,3,1.8,23158
661,1,XZ-48L-0661,9.2,7.8,7,4.4,5.8,31379
662,1,XX-49M-0662,2.6,2.8,5.4,4.4,3.4,19342
663,1,XY-50N-0663,4.8,8.2,2.8,3.4,2.6,18857
664,1,XZ-51O-0664,6.6,7.6,7.6,6,5.8,31151
665,1,XX-52P-0665,2.8,2.2,3.2,5,7.8,22739
666,1,XY-53Q-0666,7.8,7.2,1.6,4.4,7.8,28178
667,1,XZ-54R-0667,5.8,6.4,2.4,5,3.8,23772
668,1,XX-55S-0668,2.8,9.8,1.4,4.8,6.6,25438
669,1,XY-56T-0669,8,6.2,2.6,3,1.4,21461
670,1,XZ-57U-0670,1.2,9,6.4,10,4.6,31237
671,1,XX-58V-0671,8.6,7.6,8.8,7,8,43600
672,1,XY-59W-0672,9.2,1.6,2.4,5,8.4,28515
673,1,XZ-60X-0673,5.2,1.2,3.8,6.8,2.6,18377
674,1,XX-61Y-0674,2.8,9,8.4,5.6,6,33040
675,1,XY-62Z-0675,5.2,1.2,5.8,6.6,2.2,19973
676,1,XZ-63A-0676,6.4,4,8,5,1,23361
677,1,XX-64B-0677,8,1.2,2.6,7,4.4,24167
678,1,XY-65C-0678,3.8,2.4,7.2,5.4,7.4,25045
679,1,XZ-66D-0679,8.8,4.8,8.2,7.6,3,28512
680,1,XX-67E-0680,10,7.8,8.2,7.4,4.6,38000
681,1,XY-68F-0681,3.4,1.6,8.4,4.6,4.2,19756
682,1,XZ-69G-0682,4.2,8.6,9,3.6,3.2,29544
683,1,XX-70H-0683,2.4,8.4,3.2,4.6,5,24457
684,1,XY-71I-0684,1.6,5.4,9.6,2.2,6.4,22116
685,1,XZ-72J-0685,5.8,7.4,7.6,9.6,6.2,35886
686,1,XX-73K-0686,8.6,8.2,4.8,2.2,6,28995
687,1,XY-74L-0687,5.2,1.6,8.2,4,7.4,28348
688,1,XZ-75M-0688,6.4,9,9.6,7.4,2.2,32130
689,1,XX-76N-0689,5.2,6,5.2,7,10,35444
690,1,XY-77O-0690,7.4,8.6,9.8,4.6,7.6,33189
691,1,XZ-78P-0691,6,8.6,4.2,7.6,5,32248
692,1,XX-79Q-0692,7,5.6,5,1.4,9.2,28403
693,1,XY-80R-0693,2.2,5.2,9.8,7.4,1.2,24113
694,1,XZ-81S-0694,9.6,6.8,7,2.4,3,28990
695,1,XX-82T-0695,4.8,2.2,6.6,2.8,3,18702
696,1,XY-83U-0696,2,9.4,3.8,3.6,8,25256
697,1,XZ-84V-0697,1.8,5.8,8,6.2,5.2,29122
698,1,XX-85W-0698,5.8,1.2,1.8,7,4.8,21181
699,1,XY-86X-0699,9.2,5.8,8.2,8.4,4,36059
700,1,XZ-87Y-0700,3.4,8.4,1.2,1.2,4.6,17001
701,1,XX-88Z-0701,2.4,9,4,8,9,30194
702,1,XY-89A-0702,1.6,5,6.4,4.4,6,20269
703,1,XZ-90B-0703,4.4,8.4,7,1.4,2,20959
704,1,XX-91C-0704,3,3.8,1.4,4,4,17799
705,1,XY-92D-0705,5.4,1.4,2.4,7,10,22388
706,1,XZ-93E-0706,4.8,4.2,8,7.6,2.6,29264
707,1,XX-94F-0707,1.4,9.2,1.2,1.6,8.6,19466
708,1,XY-95G-0708,5,6.6,8.2,7.2,1.8,28783
709,1,XZ-96H-0709,6,4.2,4.4,2.4,2.6,19918
710,1,XX-97I-0710,3.4,7.8,7.6,2,7.2,30587
711,1,XY-98J-0711,2.8,1.8,7.6,5,2,19148
712,1,XZ-99K-0712,5,6.2,6,4.2,3.4,27173
713,1,XX-11A-0713,1.6,5.2,7.8,2,2.4,16270
714,1,XY-12B-0714,6.2,1,4.6,2,1.2,13722
715,1,XZ-13C-0715,7,1.6,6.4,6.2,3.6,21087
716,1,XX-14D-0716,7,1,3.8,2.6,9.8,22959
717,1,XY-15E-0717,1.4,3.6,9,9.2,9.8,35317
718,1,XZ-16F-0718,5.2,9.2,1.6,9.6,1.8,23742
719,1,XX-17G-0719,2.6,10,3.6,6,1.4,23926
720,1,XY-18H-0720,5.8,9,5.6,5,6.8,34866
721,1,XZ-19I-0721,8.2,6.6,2.6,7.6,8.6,33368
722,1,XX-20J-0722,5.8,5.2,2.8,2.4,7,22650
723,1,XY-21K-0723,7,2,7.4,4.6,3,25318
724,1,XZ-22L-0724,6.6,5.6,6,1,7,23205
725,1,XX-23M-0725,7.2,3.8,8.8,9,3.8,29324
726,1,XY-24N-0726,8.6,6,2,9.6,5.4,29676
727,1,XZ-25O-0727,6,9.6,9,2.6,4.4,29960
728,1,XX-26P-0728,8.4,6.4,6,5,1.8,27020
729,1,XY-27Q-0729,2.2,4.4,9.6,2.8,6.6,26476
730,1,XZ-28R-0730,2.6,5,7.8,7.2,3.2,24562
731,1,XX-29S-0731,5,2.2,7.2,4.2,5,25922
732,1,XY-30T-0732,2.4,3.6,3.8,8.8,4.6,20054
733,1,XZ-31U-0733,2.8,9.8,2.6,9.4,7.6,33427
734,1,XX-32V-0734,7.2,1.8,7.6,6.2,2.2,21858
735,1,XY-33W-0735,1,2.2,3.6,5.2,4.6,16346
736,1,XZ-34X-0736,6.4,8.2,8.2,9,1.8,34366
737,1,XX-35Y-0737,5.6,9.4,3.2,7.6,5.4,30535
738,1,XY-36Z-0738,8.2,7.4,4.8,8.8,6.2,33499
739,1,XZ-37A-0739,4.4,6.6,9.4,4.2,9.8,37382
740,1,XX-38B-0740,1.6,1.2,3,2,5.2,11970
741,1,XY-39C-0741,7.6,9.8,9.6,7.8,4.6,34282
742,1,XZ-40D-0742,6.2,10,2.8,3.2,1.2,24720
743,1,XX-41E-0743,7.4,2.2,9.8,1,4.8,22539
744,1,XY-42F-0744,1.2,7.8,1.4,1.8,7,20162
745,1,XZ-43G-0745,9,1.6,8,3.4,8.8,28481
746,1,XX-44H-0746,3.2,7.6,1.2,9.4,7.8,27833
747,1,XY-45I-0747,2.2,6.8,2.2,10,9,28714
748,1,XZ-46J-0748,6.8,6.4,2.6,8.2,9.8,29196
749,1,XX-47K-0749,2.2,6.6,7,2.8,8.6,23544
750,1,XY-48L-0750,3.4,8.2,2.4,2.2,4.6,22435
751,1,XZ-49M-0751,2.2,9.2,6.6,9.6,2,30115
752,1,XX-50N-0752,9,8.8,1.4,2.6,2.2,22841
753,1,XY-51O-0753,5.2,1.8,4.2,7.6,4,22786
754,1,XZ-52P-0754,3.4,9,7.6,9.2,6.8,33289
755,1,XX-53Q-0755,4.4,5.8,2.4,8.6,5.2,23763
756,1,XY-54R-0756,4.2,6.4,7.2,6.4,2.4,27286
757,1,XZ-55S-0757,7.6,3,5.8,7,1.2,23692
758,1,XX-56T-0758,8.2,2.4,2.4,1.8,8.4,23402
759,1,XY-57U-0759,9,1,8.8,2,9,27476
760,1,XZ-58V-0760,7,3.4,3.8,4.4,1,17748
761,1,XX-59W-0761,4.4,7.4,2.4,2.2,4.4,20295
762,1,XY-60X-0762,1.4,7,7.2,9,7.2,29739
763,1,XZ-61Y-0763,6.6,8.4,8,3.8,1.2,24741
764,1,XX-62Z-0764,7.2,4.6,6,3.8,8,27700
765,1,XY-63A-0765,4,5.8,2.8,8.4,9.6,26864
766,1,XZ-64B-0766,9.4,7.8,4,4.6,9.2,36848
767,1,XX-65C-0767,5,1.2,7.4,2.4,8.8,21140
768,1,XY-66D-0768,8,4.8,2.2,1.2,7.8,23057
769,1,XZ-67E-0769,1.6,1.6,6.6,1.6,4,16375
770,1,XX-68F-0770,3.6,1,1.6,1,6.2,11619
771,1,XY-69G-0771,7.2,3,4.2,1.6,6.8,24339
772,1,XZ-70H-0772,4.6,6.8,1.4,2.2,5.2,21673
773,1,XX-71I-0773,1.2,5.6,5.8,5.4,5.2,20075
774,1,XY-72J-0774,6.2,2.2,5.2,3.2,3.2,20768
775,1,XZ-73K-0775,2.2,8.8,8.2,1.2,2,22219
776,1,XX-74L-0776,7,7.6,6.6,8,4.4,33953
777,1,XY-75M-0777,6.8,1.4,3.2,7.4,2.4,21868
778,1,XZ-76N-0778,4.4,6.4,9,1.2,10,28154
779,1,XX-77O-0779,2.4,2.4,9.8,8,5.4,27429
780,1,XY-78P-0780,2.8,2,7.8,4.2,5.8,23210
781,1,XZ-79Q-0781,8.4,4.8,9.6,4.8,8.4,36788
782,1,XX-80R-0782,2,4,5.8,5.4,2,16614
783,1,XY-81S-0783,8,2.2,1.6,8,6.6,22622
784,1,XZ-82T-0784,9.2,5.4,6.8,5.6,8.6,36785
785,1,XX-83U-0785,1.8,9,6.4,1.2,9.2,27807
786,1,XY-84V-0786,3.4,3.2,7,5.6,2.8,21888
787,1,XZ-85W-0787,8,4,1.4,9.4,6,25949
788,1,XX-86X-0788,1,6,8.2,3.4,10,24773
789,1,XY-87Y-0789,6,9.8,7.8,6.2,2.2,28717
790,1,XZ-88Z-0790,8.8,1.8,8.2,7.2,8.4,32563
791,1,XX-89A-0791,8.4,4.6,2.4,2.4,3.8,21270
792,1,XY-90B-0792,7.6,8.6,10,5.6,9.6,44791
793,1,XZ-91C-0793,9.6,7.6,5.4,2.6,5.4,32794
794,1,XX-92D-0794,1.8,2.8,6.2,7.2,9.4,29348
795,1,XY-93E-0795,4,8.4,9,8.4,7.4,34343
796,1,XZ-94F-0796,3.2,3,3,2.2,7.6,16236
797,1,XX-95G-0797,8.8,3.8,3.2,8,9.6,29101
798,1,XY-96H-0798,8.4,8,6.2,2.8,9.2,35700
799,1,XZ-97I-0799,6.4,5.6,1.4,5,9.6,27656
800,1,XX-98J-0800,10,9.6,7.8,9.4,9.6,45453
801,1,XY-99K-0801,5.2,2.8,4.4,2.2,1.4,16197
802,1,XZ-11A-0802,6.6,1.6,1.4,6.8,3.4,17739
803,1,XX-12B-0803,3,3,7.6,4.4,3.4,21548
804,1,XY-13C-0804,6,7.6,3,2.4,5.6,21323
805,1,XZ-14D-0805,2.6,9.6,8.2,2,4.6,28409
806,1,XX-15E-0806,8.4,7.2,4.8,9.8,6.6,36182
807,1,XY-16F-0807,4.8,6.8,9.2,9.8,2.2,27998
808,1,XZ-17G-0808,1,2.6,8.6,8.4,4.2,23044
809,1,XX-18H-0809,4,3.6,1,8.6,6.2,21519
810,1,XY-19I-0810,4.6,6.4,2.6,3.6,4.4,21192
811,1,XZ-20J-0811,7,1,7,6.2,7.4,24576
812,1,XX-21K-0812,4.8,6.6,4.6,9,4.6,31625
813,1,XY-22L-0813,5.2,1,2.6,1.6,4,13782
814,1,XZ-23M-0814,4.6,10,2.2,1.8,9.6,25772
